ID,CUSTOMER,ORDERED_AT,STORE_ID,SUBTOTAL,TAX_PAID,ORDER_TOTAL
62a0ddcd-593a-472e-a22b-3f3445a34c33,013b644d-5645-44bd-8ca3-d7d254b2ba18,2016-09-07 17:20:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
b4c92404-de98-46f6-baad-89ded46792cf,0000bd8e-496c-42aa-9430-fea7f9bd6a96,2016-09-07 07:00:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
862b86da-d608-4346-b337-abbccabe5aba,66983396-cb40-4613-8d6d-306b8f9ca5c4,2016-09-07 08:12:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
21f1b928-eff3-4d3a-9a2e-042ecfa64359,861181e6-5d97-48a8-bbe4-226caa976140,2016-09-07 08:11:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
d799e0bb-84af-48d0-9196-fe2b9f0e38aa,2aee3fe5-2eb0-4391-bb79-d4d4ffdd9931,2016-09-07 13:27:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,2700,162,2862
44a12a6d-3da9-4045-8082-5c2d3bc79b9c,cc1816db-c3dd-4c16-8ea7-18fe313472b9,2016-09-07 07:00:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
010ba27d-675a-419f-8133-23c1d58fdca3,0206c59d-8464-4845-9680-9463df25efd9,2016-09-07 09:54:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
2b918812-b9ea-4093-aca9-5809ed4f2fc3,6faa20a4-1e8f-43a8-9a45-33ae5f675190,2016-09-07 08:06:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
c317afac-4a45-46b3-881f-877d70c5daf3,a57c96be-0b7a-41c6-bd9a-9330e20c497a,2016-09-07 09:08:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
aece073b-f2cd-441b-a9b2-bc63ead10161,5bbca380-854e-47a4-ae5c-fd631650a115,2016-09-07 07:55:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
99ead430-e833-4430-b00d-08874a372fc8,84ee8f13-e5a2-4988-8f65-daa65801c5d1,2016-09-07 08:27:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
f881e955-0e86-4506-872a-3b714004fd4f,f3feb7f9-9069-4fd7-be91-3800d1307935,2016-09-07 09:25:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,800,48,848
617d3c1d-cc5a-4588-a2a2-1a801e0cc190,3483e39a-260f-4974-9366-50c2d833307f,2016-09-07 09:01:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
3710ebce-43e4-4117-a6b5-18eb7e4cd881,3d0d96e7-a6da-4e11-a509-76b813d466f5,2016-09-07 15:39:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
b9284db5-6874-41dc-9bd3-87115c4d54d2,3c7a4cde-d92b-4d90-a731-9c0461ae8c90,2016-09-07 08:33:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
f0c850a0-a362-4d30-bb5b-ee0ef82d6942,9ff834d1-4ca0-4dd5-bb53-ea96ad8611bb,2016-09-07 09:09:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
240c4943-fe5c-4418-b07d-57a76ccba478,9aaa8391-995f-4006-8413-c590098fc46a,2016-09-07 14:22:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
c9d61e35-d8ec-4cbf-8c18-7ab31259a790,a311b0c8-1b63-4405-8097-09a984512389,2016-09-07 08:20:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
c91df46a-5086-46d5-82b6-c085abd3e190,967d3e2d-8b15-4f43-a6b5-d1dd3934707d,2016-09-07 10:20:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
10c69a4b-ece0-45fa-840f-4c97ccd9349b,117c9a65-4a4c-494f-8a54-64305d57c551,2016-09-07 12:30:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
c3b24503-2ff8-4f3f-98c0-0c3d9368c630,d6de888a-0aee-4f77-a7d4-daba8f0da415,2016-09-07 07:48:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
7faefad6-490f-4cca-96ac-700b5bb90c41,0d2974c5-d4de-4163-bf27-73d86a77b048,2016-09-07 08:00:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
6578b653-1f3a-4e2e-bc86-a5c29bd21973,d31efffd-fdc4-4168-ac26-83b67a6c5c47,2016-09-07 07:46:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
854080fb-15e8-41f3-aa28-9c7c28ad7d63,dc634429-12c2-417d-b460-f3ed4903d539,2016-09-07 07:00:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
65386642-4a0d-4d12-a7df-566dfd0f749c,0bb6fcf3-0741-4179-af46-d26c45b77171,2016-09-07 12:01:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
1b495783-fcbf-4be5-abe3-0cdad9ad1823,2a2c365a-ac9d-4106-a494-678e09ae412c,2016-09-07 10:50:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
120758ca-5f66-4810-b9f1-eb1459ee90cd,132425e2-d22d-43aa-a372-e3d9bfd77f8c,2016-09-07 08:12:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
448644b9-f261-4010-af56-74c94cb0ea43,6d91807a-84e4-47c1-8e47-925d52e0dd48,2016-09-07 14:56:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
c21da6f3-151a-4141-bf6f-1575e529cca4,848485f0-198f-4efa-8335-707db71a7434,2016-09-07 07:57:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
f8f1cf3d-a302-4559-8d26-9d6267749266,90b6264d-1278-47c8-a418-6498aac365ba,2016-09-07 09:08:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1500,89,1589
f3ed195c-d499-4f36-9736-08a35bf373a3,18b69140-479d-44b6-8369-04a49414f975,2016-09-07 15:36:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1300,78,1378
320c7782-98a3-4ab5-93fd-f2c7f46f6165,4dc2aa9c-8633-4861-b795-5b285cf76a1f,2016-09-07 07:35:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
ed06992e-2bc6-447a-861d-93d826ab944a,102e02b0-7f44-4058-881f-7896edc964b2,2016-09-07 15:34:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
2ea78b6e-3174-4a21-9872-850440c1459a,1076f00e-5dd1-41d1-b2a5-0c59e18a5310,2016-09-07 07:38:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
6951215f-de0e-4436-a627-a140049eb58f,9bac4be0-d703-4f1d-a088-1bdb362d3246,2016-09-07 08:34:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
ea941abf-3fd1-45d8-9d91-1dd52bd8118b,0872893c-bf01-4853-b91f-a1cc0263fedf,2016-09-07 08:31:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
a8ff9998-b78e-4166-ae58-2a5558e2f8ac,f5e8b3ff-659d-4bc9-bdc6-6b7fe343bcab,2016-09-07 14:09:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
efe13b24-51b0-47d6-b58a-cc3cd90b5a5b,fdd86eaf-7a5b-4598-9a08-6f4f207743bb,2016-09-07 07:12:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
57cbe2a1-45cb-48e9-b457-2aa44b1c5f31,58491188-36e5-4fb3-ab3b-514e78a270a6,2016-09-07 18:05:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1500,89,1589
356d1cee-55df-4de5-88bf-c33caf53a01a,b4413ac0-2fc9-4c91-b188-71c109d9be8f,2016-09-07 07:41:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
7747ac20-b50e-476f-a3ab-ba2bc819718e,2dbed2c3-1c68-4b90-a343-39b51de57b45,2016-09-07 16:15:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,900,54,954
6c16f41b-a985-4dba-8d84-480b6855504c,b0da7a9b-77d7-407d-8506-51705503fa05,2016-09-07 07:39:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
e6888a6a-f7f7-4762-a13b-00a2ffb3a206,34a9dd73-95d0-45d9-a3fb-636e4e080a6c,2016-09-07 07:54:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
aa8e6b01-6d5f-4bec-b2e8-31a5a6c41b8d,5d59a09d-7696-4e1b-a171-abe3b79fff2d,2016-09-07 08:03:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
2f65c153-ff24-442b-8538-4210d96fee3e,ddd9ed38-6351-4568-b08c-8f6c92cb84a8,2016-09-07 13:16:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,2000,120,2120
ee2bc801-530b-4200-9ab8-70674de0e0c4,b27a07f1-ddf4-4134-9f7d-1b1ac869b110,2016-09-07 10:39:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
b8b1a1d7-e7d7-43a4-81cc-1f9a54f29f1e,83967256-31c2-4fcb-a61d-2378ac6f1ad6,2016-09-07 14:44:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,3900,234,4134
3d462e2f-1095-4ab2-a2f3-b723099bca9a,878f6e41-bcd7-4f18-aa89-90133272eafa,2016-09-07 15:30:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1500,89,1589
c6f63dcb-c2b8-410a-b99b-f82966cd7634,2609004e-90a8-450e-98f3-5ebc16841cd5,2016-09-07 08:57:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
cda5ae75-62de-49d6-8126-3107d6c619ea,710200a9-2c6c-4f21-b3f1-3ed6aa684fa2,2016-09-07 08:06:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
31c83501-e015-4a61-91cb-ff3227a23a5d,43217606-3354-4bb8-b967-c358331d8375,2016-09-07 08:58:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,2500,150,2650
45611bc9-0da4-43f1-96ae-03962dcf47e1,a7cebb21-0f26-4834-8a09-e3269b21a77b,2016-09-08 12:35:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
21a0b777-a9d0-474c-af2c-65b9a8e983eb,d9464bcd-0a19-4058-8fc1-bea843e6c339,2016-09-08 08:31:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
24688080-7a19-475b-bf9c-5439644932c6,847d46dd-9721-4351-8bef-5c2292b57d6f,2016-09-08 07:00:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
ef9a4ff5-da21-41c4-926f-07a768c522e5,5261268c-aa94-438a-921a-05efc0d414ac,2016-09-08 08:54:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
b6313f2c-9625-4f5a-9898-34f99cb02a1d,47e4f30d-f965-45df-8474-93d5aeaf7cb2,2016-09-08 10:25:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1000,60,1060
11b721b2-9a2f-4a55-8ed5-b0be73223767,0688ed48-bbd7-41d6-b5ef-c2cd771f72c2,2016-09-08 11:17:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
c8207cd9-c837-422e-9dbd-2daa5a2fa727,c6fb82d9-b6e6-445a-a3d3-0158405a9d16,2016-09-08 09:03:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
cca1efb3-c9bb-4496-8dc2-0496fff7000d,7e52ce3f-191d-4d27-a0a8-76706fd6173c,2016-09-08 10:11:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
02030bbb-afd5-4494-bad3-cef232434891,0000bd8e-496c-42aa-9430-fea7f9bd6a96,2016-09-08 07:51:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
72b100c6-1ade-4bbe-8a62-bd69f67fe40d,e6ef189a-76de-4ef5-ace2-676d69273e22,2016-09-08 13:53:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,4400,263,4663
cc8038af-ca9e-4c7c-8e1f-305807751a6e,3b47f466-5256-41a1-951c-efee13597676,2016-09-08 15:00:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
50378cb0-29a2-4926-a7a1-f1d951eb45f2,2480125c-2d37-405c-96b9-ca32b2c75b33,2016-09-08 11:12:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
a5ffa71c-6a8b-4d51-8757-314b14d6fa42,66983396-cb40-4613-8d6d-306b8f9ca5c4,2016-09-08 07:32:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
49437edc-bd52-4c55-a9ec-0a50fe077b8d,cc1816db-c3dd-4c16-8ea7-18fe313472b9,2016-09-08 07:21:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
b6f73889-3d83-46b2-908d-6ef40a781185,1bf35f99-4627-4c80-a5f8-0797538eaf54,2016-09-08 16:44:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
2e5da2f2-f35c-423f-9e2d-4025fa2c414c,5b2179c5-dd1c-45b4-b99c-10f1c7c201f4,2016-09-08 14:34:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
12b137cb-0a1c-4d51-a2a4-1abaf259567a,6faa20a4-1e8f-43a8-9a45-33ae5f675190,2016-09-08 08:18:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
01d4cb43-c02a-4c4c-94b8-5246cb539468,5bbca380-854e-47a4-ae5c-fd631650a115,2016-09-08 07:45:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
e72af39a-a76b-4df0-8e75-e770640e8b8c,84ee8f13-e5a2-4988-8f65-daa65801c5d1,2016-09-08 08:19:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
110621a1-47a5-4f6d-a28d-c989fea1663e,f3feb7f9-9069-4fd7-be91-3800d1307935,2016-09-08 13:52:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
8e6bde6c-1015-4d68-bbdd-98a1e6383652,3f1fc492-e8ed-4840-97a0-a56592fdc1d9,2016-09-08 12:22:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
dcc39d8d-00b8-4cf2-998c-574aadb7bca8,3483e39a-260f-4974-9366-50c2d833307f,2016-09-08 08:01:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
b6700bbc-5657-45de-ad1a-9c432f1a1b55,a792d50a-1570-450f-901a-c26bc3b4a9dd,2016-09-08 08:24:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,2300,138,2438
e34fdd67-c2b8-4d3a-bd51-5aa584efd7e1,92bac428-565b-4fba-a911-e9f3dc3c5ad8,2016-09-08 13:09:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,3800,227,4027
2b8e5c05-15db-4b58-86cb-63efaaa4c934,bbe9e834-7071-42d6-8970-aa7301b72ec2,2016-09-08 19:46:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
e88c054f-e761-4a27-bba5-a2c3954eed6f,a311b0c8-1b63-4405-8097-09a984512389,2016-09-08 09:03:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
82b52077-550f-408c-bff1-d674239d363d,ce73a9b8-27f8-4c9f-941c-4b99a646fb32,2016-09-08 13:02:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1100,65,1165
0c1b5d48-5417-4a95-ab57-5682760a6c5d,967d3e2d-8b15-4f43-a6b5-d1dd3934707d,2016-09-08 17:43:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
22a28326-5830-404c-883c-fb3ec3d8d965,117c9a65-4a4c-494f-8a54-64305d57c551,2016-09-08 13:10:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
8629f315-5ea3-40f1-9f88-2327a06427b2,d6de888a-0aee-4f77-a7d4-daba8f0da415,2016-09-08 07:51:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
488df681-1fca-4a0f-a5a6-df6e58bf5fa2,0d2974c5-d4de-4163-bf27-73d86a77b048,2016-09-08 07:19:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
ca7b6743-2b46-42bd-8be7-ded2adb9c267,d31efffd-fdc4-4168-ac26-83b67a6c5c47,2016-09-08 08:05:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
8eb748f2-1712-4c29-83e0-c680fb8a7254,84f816bd-12e2-4633-a419-fc80705977e6,2016-09-08 07:00:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
af867d3b-0f0b-4e03-bd39-069e4fa3469f,2a2c365a-ac9d-4106-a494-678e09ae412c,2016-09-08 13:04:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
b8b0c2fe-4bca-4025-95df-8cdbcfd3003b,fe2e9f59-c77b-4756-ad2e-fe864a560344,2016-09-08 15:52:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,2100,126,2226
92bb4d7e-b37f-4e9e-9655-3b398161273d,f044be50-29c1-40c4-a16c-a1dd1f95d6f3,2016-09-08 07:01:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
af79cc2f-7d3a-4f8a-9a51-004247e9909e,d47a83f3-a765-4a20-b40c-e0993cf00e4f,2016-09-08 08:16:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
f87327af-f6cc-43f8-815d-f2826fcfb548,c9276a13-5b0f-4ce9-8802-3e0ead192508,2016-09-08 16:16:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1600,96,1696
8ca24d77-4e30-44f5-8c15-256d7320bab9,4b8b181e-668e-45d4-a8e3-7180a41cf064,2016-09-08 11:01:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
4b20c671-1eed-461b-ac81-83fa75c3d593,132425e2-d22d-43aa-a372-e3d9bfd77f8c,2016-09-08 07:21:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
c5d0d235-b3e3-4aa1-bf79-98f5c3008989,cee4269a-3771-43d9-adc4-762ba3bc1782,2016-09-08 13:27:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
a27f566c-346f-4d96-87ba-bbe3479d9e64,848485f0-198f-4efa-8335-707db71a7434,2016-09-08 08:08:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
51084257-f3c7-409e-8a12-44cecf4fd22e,4dc2aa9c-8633-4861-b795-5b285cf76a1f,2016-09-08 08:19:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
b666c04d-b98a-4adb-b2be-c442d760dda9,1076f00e-5dd1-41d1-b2a5-0c59e18a5310,2016-09-08 08:23:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
e4aa2606-0398-4d24-89b2-b52b3473ee2c,0872893c-bf01-4853-b91f-a1cc0263fedf,2016-09-08 09:00:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
7d2ede10-9a7e-46a2-9833-9602fc889f12,f5e8b3ff-659d-4bc9-bdc6-6b7fe343bcab,2016-09-08 19:14:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
fd4ce27c-45b2-4f59-81b9-9640eb82a9a6,1435b563-f156-4cd8-9f3d-6224260e26a4,2016-09-08 16:21:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1100,65,1165
040160fb-f88c-4317-92a8-9de2a78698a4,58491188-36e5-4fb3-ab3b-514e78a270a6,2016-09-08 09:34:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,2000,120,2120
6d8f9905-cc41-460a-92cb-411ffced6673,5fccc95a-c30f-4525-a4a6-43861baae99a,2016-09-08 08:26:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
bd200b87-32fd-474c-8550-afe045198e36,b0da7a9b-77d7-407d-8506-51705503fa05,2016-09-08 09:05:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
e20caae4-5b85-4037-a2f3-48a4d4fd0bf4,ddd9ed38-6351-4568-b08c-8f6c92cb84a8,2016-09-08 09:56:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1300,78,1378
42f292cb-7469-476e-9449-dc1fca1e7bf6,83967256-31c2-4fcb-a61d-2378ac6f1ad6,2016-09-08 08:52:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1400,84,1484
b279935a-7fe0-4d8e-af6b-1a7cc9ac37bf,2609004e-90a8-450e-98f3-5ebc16841cd5,2016-09-08 08:14:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
90bcf457-979c-44d7-b5d7-a8f775c26fe1,16e8d4f8-2451-446f-a254-3bc68e40621b,2016-09-08 14:34:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
047da55b-7b37-4019-9425-7f86887a5cbb,3870073a-f764-4a2b-bc64-18e4569bf784,2016-09-08 17:20:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
1ab00df3-e378-4add-879c-1bd60056428e,710200a9-2c6c-4f21-b3f1-3ed6aa684fa2,2016-09-08 08:25:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
df9ee036-f114-49b4-a9cb-87bb845f37e4,a7cebb21-0f26-4834-8a09-e3269b21a77b,2016-09-09 16:49:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
47bb96e6-e891-41ea-92ab-a7ceeda77060,d9464bcd-0a19-4058-8fc1-bea843e6c339,2016-09-09 10:33:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
5a8e83cf-0011-4f0b-baa6-8c083ca2b283,2030e11b-f809-402e-8a1e-00aa3cb751da,2016-09-09 09:48:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
adca7bf3-f892-4718-a484-4c45cbb65012,7e52ce3f-191d-4d27-a0a8-76706fd6173c,2016-09-09 12:03:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
e1778573-fbbc-49b2-bb5d-a2c22cef9bb8,0000bd8e-496c-42aa-9430-fea7f9bd6a96,2016-09-09 08:20:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
c7997d31-70ab-4d54-9d78-00b8e093bec7,3b47f466-5256-41a1-951c-efee13597676,2016-09-09 11:16:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1300,78,1378
0257c829-f724-4332-8dd8-c2aa203706b4,2480125c-2d37-405c-96b9-ca32b2c75b33,2016-09-09 09:36:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
ebd31601-23df-4b26-b268-a831520fbeea,7d0a9ece-1d73-43ea-98e7-8bbe21e890ec,2016-09-09 17:34:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
ec6b34ba-cb90-4e11-a984-8de154d61648,1bf35f99-4627-4c80-a5f8-0797538eaf54,2016-09-09 15:04:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
8c4ef572-2d9a-4453-b386-bcc12d478cb9,5b2179c5-dd1c-45b4-b99c-10f1c7c201f4,2016-09-09 18:01:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
4feebf20-f2aa-46ed-83c7-66e19c7f03d7,6faa20a4-1e8f-43a8-9a45-33ae5f675190,2016-09-09 07:31:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
52c6f4ec-6022-4b00-8be2-d7aeb7435cca,a57c96be-0b7a-41c6-bd9a-9330e20c497a,2016-09-09 14:56:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
5ac1a634-c596-4452-b604-0ce355698d5c,5bbca380-854e-47a4-ae5c-fd631650a115,2016-09-09 07:21:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
e1f24f95-dd99-47ab-899b-895cbe229b79,84ee8f13-e5a2-4988-8f65-daa65801c5d1,2016-09-09 08:25:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
a6dd8451-2d1e-4c0a-9d40-6943b9ee1223,f3feb7f9-9069-4fd7-be91-3800d1307935,2016-09-09 09:26:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,3800,227,4027
9ea79984-9fc2-4de2-aa98-17af08dd5675,3f1fc492-e8ed-4840-97a0-a56592fdc1d9,2016-09-09 10:25:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
f760685f-67b0-4a5c-b84d-20250fa4fac2,3483e39a-260f-4974-9366-50c2d833307f,2016-09-09 07:18:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
a9f22554-9f10-4544-b3b0-e82dd85fdf42,3c7a4cde-d92b-4d90-a731-9c0461ae8c90,2016-09-09 08:28:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
ca1b6599-2acc-4315-aa73-f081ce3fcfab,9aaa8391-995f-4006-8413-c590098fc46a,2016-09-09 13:33:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
230a9c15-90db-4f07-8064-600a64e484aa,117c9a65-4a4c-494f-8a54-64305d57c551,2016-09-09 16:48:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
38b95465-6695-4b67-9730-51993109c436,d31efffd-fdc4-4168-ac26-83b67a6c5c47,2016-09-09 08:32:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
9e879cbf-cbbe-4cfa-81ea-263083a97df3,dc634429-12c2-417d-b460-f3ed4903d539,2016-09-09 19:15:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
0fcf081f-8009-4ddf-8fac-457f1d779357,961b1333-d41e-443a-9880-0b1c8c59e141,2016-09-09 14:10:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
54d80576-99fe-47fa-82ca-3954a576e0e6,84f816bd-12e2-4633-a419-fc80705977e6,2016-09-09 08:32:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
8b8c03f6-e922-485d-8f8a-ad406bc04464,3f3af4f6-a87b-4f03-8669-2e1a8e3c6d8b,2016-09-09 13:04:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
dcc979a3-6007-4b9a-a10c-ef03793a9584,5ed25035-4723-4154-823d-a8c8b4c02e51,2016-09-09 13:47:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
bec4251f-1310-4e7a-9705-e2364518ca67,fe2e9f59-c77b-4756-ad2e-fe864a560344,2016-09-09 15:22:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1400,84,1484
59e65204-9f4a-45c1-99f6-02be3dd24791,a970776b-59ce-47ec-9e77-946229a8be45,2016-09-09 12:55:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
2a81a1bf-ca4b-4e24-8d48-0a7a9e7d313a,132425e2-d22d-43aa-a372-e3d9bfd77f8c,2016-09-09 07:56:00.000,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
